id	distance	primary_breed	secondary_breed	is_mixed_breed	primary_color	age	sex	size	coat_length	name	description	primary_photo_url	photo_urls	adoption_status	attributes	special_needs_notes	good_with_children	good_with_dogs	good_with_cats	good_with_other_animals	public_adoption_fee	adoption_fee_waived	organization	label
44179838	721.4344072142117	"Pit Bull Terrier"	"null"	true	null	"Adult"	"Female"	"Extra Large"	null	"Brennan"	"Brennan is a sweet young lady who LOVES affection (giving and receiving!). Before she came to APA!, Brennan had a pretty rough life, but other than not understanding what to do with toys at first, you could hardly tell with how cuddly she is. Brennan revels in the amounts of affection lavished on her by her friends at the shelter, and her absolute favorite thing is being in their laps. She particularly loves when her friends hold her like a baby and rock her back and forth. And we hope you like dog kisses, because Brennan loves to love her people right back! Brennan has a moderate energy level but still enjoys her walks and does well on leash. She also does fine being left home alone in her crate, as long as she has her beloved chew toys to keep her company. She&#039;s very treat-motivated and eager to please her people, and she&#039;s learning all kinds of new skills in APA!&#039;s Total Obedience Program (TOP), which is modeled after the AKC&#039;s Canine Good Citizen (CGC) test. As a TOP dog, Brennan has a personalized training plan and works with a volunteer trainer several times a week to help her learn the skills to become the best dog she can be! Brennan is learning skills like sitting calmly when approached by strangers or other dogs, staying in a sit or down until told &#039;free&#039;, coming when called and &#039;place&#039;, which means she will go to a specific place in your home on command. Once Brennan successfully completes all the skills on her training plan, she will be considered TOP Dog Ready! Brennan is working hard to become a wonderful companion, and as a part of APA&#039;s Total Obedience Program you can work with APA staff to continue to build a training relationship with her after adoption and master all the TOP dog skills together. Check out a video on APA&#039;s CGC program, on which the TOP was based: https:\/\/vimeo.com\/89434193 The ideal home for Brennan will be one with affectionate humans who can lavish her with the attention and love she deserves. If you think you can handle all that, come meet this sweet pup!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179838\/1\/?bust=1555445450"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179838\/1\/?bust=1555445450","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179838\/2\/?bust=1555445505","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179838\/3\/?bust=1555445552"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44179846	721.4344072142117	"Catahoula Leopard Dog"	"Labrador Retriever"	true	null	"Adult"	"Female"	"Extra Large"	null	"Lolita"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179846\/1\/?bust=1553913023"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179846\/1\/?bust=1553913023"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44179852	721.4344072142117	"Pit Bull Terrier"	"null"	true	null	"Adult"	"Female"	"Extra Large"	null	"Roxie"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179852\/1\/?bust=1553912974"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179852\/1\/?bust=1553912974","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179852\/2\/?bust=1553913405","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179852\/3\/?bust=1553913742"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44179853	721.4344072142117	"Chihuahua"	"null"	true	null	"Adult"	"Male"	"Medium"	null	"Pinto"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179853\/1\/?bust=1555976294"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179853\/1\/?bust=1555976294","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179853\/2\/?bust=1555976321","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179853\/3\/?bust=1555976343"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44180766	794.7121584745947	"Chihuahua"	"null"	true	"Yellow \/ Tan \/ Blond \/ Fawn"	"Adult"	"Female"	"Small"	"Short"	"Mariana"	"She is small, but she is quick!  She&#039;s is loving, happy, not a mean bone in her body. She does not like being left alone very much and will let you know about it (not separation anxiety, but she will attempt to follow you out the door). This girl is just like sunshine--it&#039;s hard not to smile around her. Mariana is about 3-4 years old.  Adult, Female, Small\n\nMISSYS HAVEN CANINE Rescue, in San Antonio TX- ALL of our dogs are raised in the San Antonio area. Each dog comes spayed or neutered, up-to-date on vaccinations that are appropriate for their age, microchipped, heartworm tested and on current on monthly flea\/tick and heartworm preventative. \n\nALL OF THIS IS INCLUDED IN THE ADOPTION FEE OF $200.00 FOR LOCAL DOGS AND $250.00 FOR PUPPIES. ( Local is in the state of Texas)! Medical records will come with each dog at the time of adoption.  Some dogs are part of our ambassador program and their adoption fee varies.\n\nIF THIS IS AN OUT OF STATE ADOPTION, TRANSPORT TO YOU is included in the adoption fee of $400.00 for adult dogs and $500.00 for puppies. We transport all over the country!!\n\nAll our dogs are socialized and we try to provide you a good understanding of the dog\u2019s personality. Please visit our website for more information about what we do; http:\/\/www.missyshavencr.org. You will also find helpful our adoption application and pictures of our all our dogs\/pups looking for homes!!\n\nDon\u2019t forget to like and share us at http:\/\/Facebook.com\/missyshavencr\n\nIf you are interested in adopting, please fill out an application, once submitted we will contact you for a meeting. Also, we only adopt young puppies out of area once they reach 10 weeks old. OUT OF STATE ADOPTIONS: We do allow out-of-state adoptions for dogs, however, the adopter MUST pay for all transportation fees. NOTE: As we believe proper healthcare of one&#039;s pet is a requirement of good ownership, MHCR only adopts out dogs that have been fully vetted and altered. Thanks!\n\nPlease apply http:\/\/www.missyshavencr.org if you are interested in adopting from Missy\u2019s Haven Canine Rescue. More information available by contacting info@missyshavencr.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44180766\/1\/?bust=1552021961"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44180766\/1\/?bust=1552021961"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	true	true	true	null	null	false	Missys Haven Canine Rescue	not-adopted
44181341	670.5533002453323	"Doberman Pinscher"	"German Shepherd Dog"	true	null	"Adult"	"Female"	"Large"	null	"GRACIE"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44181341\/1\/?bust=1554950674"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44181341\/1\/?bust=1554950674"	"adoptable"		null	null	null	null	null	null	false	Killeen Animal Services	adopted
44181909	718.6405157188698	"American Bulldog"	"Mixed Breed"	true	null	"Young"	"Male"	"Large"	null	"GHOST"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44181909\/1\/?bust=1553816526"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44181909\/1\/?bust=1553816526"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44182378	798.6954007354682	"Shepherd"	"null"	true	null	"Adult"	"Male"	"Extra Large"	null	"Jake"	"Jake is 4-years old and weighs about 50 lbs. Super loving and friendly. Jake likes to sit back and enjoy all the pets. will make great addition to any home. If you are interested in adopting or fostering me, please email adopt@sanantoniopetsalive.org with my name and ID#. By adopting me, you not only give me a new leash on life; you also save the life of an additional pet who can be rescued from euthanasia and placed in a San Antonio Pets Alive adoption center. To find out how you can get involved and help turn San Antonio into a no-kill city, please visit www.sanantoniopetsalive.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182378\/1\/?bust=1553909160"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182378\/1\/?bust=1553909160"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	San Antonio Pets Alive!	not-adopted
44182380	798.6954007354682	"Pit Bull Terrier"	"null"	false	null	"Adult"	"Female"	"Large"	null	"Brooklynn"	"Brooklynn is a very friendly girl who will wiggle her way into your heart. She will steal a kiss or two! She would make a great companion. Brooklynn is about 40 lbs and 2 yrs old. If you are interested in adopting or fostering me, please email adopt@sanantoniopetsalive.org with my name and ID#. By adopting me, you not only give me a new leash on life; you also save the life of an additional pet who can be rescued from euthanasia and placed in a San Antonio Pets Alive adoption center. To find out how you can get involved and help turn San Antonio into a no-kill city, please visit www.sanantoniopetsalive.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182380\/1\/?bust=1554659832"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182380\/1\/?bust=1554659832","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182380\/2\/?bust=1554659837","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182380\/3\/?bust=1554659844"	"adoptable"	"Shots Current"	null	null	null	null	null	null	false	San Antonio Pets Alive!	adopted
44182382	798.6954007354682	"Rottweiler"	"null"	true	null	"Adult"	"Male"	"Extra Large"	null	"Sly"	"Sly is a good looking fella that is hoping to have someone to love soon. Once you meet him he&#039;ll surly have a place in your heart. He&#039;s a sweet boy that just needs someone to give him a little TLC. Sly is about 40 lbs and is 4 yrs old. If you are interested in adopting or fostering me, please email adopt@sanantoniopetsalive.org with my name and ID#. By adopting me, you not only give me a new leash on life; you also save the life of an additional pet who can be rescued from euthanasia and placed in a San Antonio Pets Alive adoption center. To find out how you can get involved and help turn San Antonio into a no-kill city, please visit www.sanantoniopetsalive.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182382\/1\/?bust=1554749207"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182382\/1\/?bust=1554749207","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182382\/2\/?bust=1554749215","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182382\/3\/?bust=1554749222"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	San Antonio Pets Alive!	not-adopted
44182388	798.6954007354682	"Shepherd"	"null"	false	null	"Adult"	"Female"	"Large"	null	"Maggie"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182388\/1\/?bust=1553909225"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44182388\/1\/?bust=1553909225"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	San Antonio Pets Alive!	not-adopted
44183083	739.3362322143524	"Labrador Retriever"	"null"	false	null	"Young"	"Male"	"Medium"	null	"Paul"	"Brought in by ACO Rodriguez from 1000 block S. Medina St. Dog had a black collar on that was a little too tight.- ALFor more information about this animal please call or visit the Lockhart Animal Shelter\n\n547 Old McMahan Trl\nLockhart TX 78644\n(512) 376-3336"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183083\/1\/?bust=1555984850"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183083\/1\/?bust=1555984850","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183083\/2\/?bust=1555984862"	"adoptable"	"Shots Current"	null	null	null	null	null	null	false	Lockhart Animal Shelter	adopted
44183309	798.6954007354682	"Australian Cattle Dog \/ Blue Heeler"	"null"	false	null	"Young"	"Female"	"Medium"	null	"GYPSY"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183309\/1\/?bust=1552088006"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183309\/1\/?bust=1552088006"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183315	798.6954007354682	"Pit Bull Terrier"	"null"	true	null	"Adult"	"Female"	"Large"	null	"NAJA"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183315\/1\/?bust=1555190657"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183315\/1\/?bust=1555190657"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183328	798.6954007354682	"American Staffordshire Terrier"	"Labrador Retriever"	true	null	"Young"	"Male"	"Medium"	null	"DUKE"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183328\/1\/?bust=1552143747"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183328\/1\/?bust=1552143747"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183338	798.6954007354682	"Chihuahua"	"null"	false	null	"Young"	"Female"	"Small"	null	"LITTLE MAMA"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183338\/1\/?bust=1552087990"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183338\/1\/?bust=1552087990"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183339	798.6954007354682	"Chihuahua"	"null"	false	null	"Young"	"Female"	"Small"	null	"SCARLET"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183339\/1\/?bust=1552087968"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183339\/1\/?bust=1552087968"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183340	798.6954007354682	"Chihuahua"	"null"	false	null	"Young"	"Female"	"Small"	null	"TERRA"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183340\/1\/?bust=1552499077"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183340\/1\/?bust=1552499077"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183341	798.6954007354682	"Chihuahua"	"null"	false	null	"Adult"	"Male"	"Medium"	null	"TOMMOOSE"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183341\/1\/?bust=1552087989"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183341\/1\/?bust=1552087989"	"adoptable"		null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44183619	653.6233922244984	"Mixed Breed"	"null"	false	null	"Adult"	"Female"	"Extra Large"	null	"Patty"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183619\/1\/?bust=1553879033"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183619\/1\/?bust=1553879033"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Bryan Animal Center	not-adopted
44183803	714.3184798764529	"Black Mouth Cur"	"null"	true	null	"Adult"	"Female"	"Extra Large"	null	"Watson 19-02-082"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183803\/1\/?bust=1553897650"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183803\/1\/?bust=1553897650","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183803\/2\/?bust=1553897696","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44183803\/3\/?bust=1553897730"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Bastrop County Animal Shelter	not-adopted
44184184	794.1241066524036	"West Highland White Terrier \/ Westie"	"Terrier"	true	null	"Baby"	"Male"	"Medium"	null	"Bradley Cooper"	"A STAR IS BORN!! Meet Bradley Cooper. This handsome fella shares a several traits to his famous name-sake. Most striking are his baby blue eyes. You truly can get lost in his puppy dog eyes! Pictures do not due him justice. He also has the best hair!!! So soft and silky. He&#039;s such a lush. He loves to be cuddled and snuggled. Also like his name-sake, Cooper is such a charmer. So loving and sweet, playful and silly. Unfortunately for being only 3 months old he&#039;s experienced some of the worst things in life already. There&#039;s a lot we don&#039;t know, but what we do know is that he has a spinal injury. Perhaps from being hit by a car? It&#039;s unclear. He was also dumped at a high killer shelter by his previous foster. Can you believe it? He deserves nothing but the best in life, but he&#039;s has a rough start and a long road ahead. He currently doesn&#039;t control over his hind legs. All he wants to do is run and play, like every other puppy, but has very limited mobility. He&#039;s doing GREAT given everything he&#039;s been through and incredibly resilient. Cooper is the perfect little gentleman. He&#039;s smart and picking up commands very quickly and highly motivated to please. The road to recovery is still unclear, and we&#039;ll keep you updated!!! So keep checking back on the journey. We are currently accepting donations and application from adoption."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44184184\/1\/?bust=1555013922"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44184184\/1\/?bust=1555013922","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44184184\/2\/?bust=1555013936","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44184184\/3\/?bust=1555013947"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	San Antonio R.O.C.K.S.	not-adopted
